sku,short_description,additional_attributes,url_key,qty,name
616004-Златист,,"color=Златист,filter_sim=2,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=143.7 x 70.4 x 8.7 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=164 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616004-zlatist,5.0000,616004-Златист
"616004-Розово злато",,"color=Розово злато,filter_sim=2,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=143.7 x 70.4 x 8.7 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=164 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616004-rozovo-zlato,5.0000,"616004-Розово злато"
616005-Черен,,"color=Черен,filter_sim=2,gsm_battery=Li-Ion 2900 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=146 x 72 x 8.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor - IP68 certified - dust proof and water resistant over 1.5 meter and 30 minutes,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=161 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616005-cheren,5.0000,616005-Черен
616005-Платина,,"color=Платина,filter_sim=2,gsm_battery=Li-Ion 2900 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=146 x 72 x 8.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor - IP68 certified - dust proof and water resistant over 1.5 meter and 30 minutes,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=161 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616005-platina,5.0000,616005-Платина
616005-Син,,"color=Син,filter_sim=2,gsm_battery=Li-Ion 2900 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=146 x 72 x 8.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor - IP68 certified - dust proof and water resistant over 1.5 meter and 30 minutes,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=161 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616005-sin,5.0000,616005-Син
616005-Розов,,"color=Розов,filter_sim=2,gsm_battery=Li-Ion 2900 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8996 Snapdragon 820,gsm_dimensions=146 x 72 x 8.1 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5.2"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor - IP68 certified - dust proof and water resistant over 1.5 meter and 30 minutes,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 161 до 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Водоустойчив|2 СИМ карти|Сензор за отпечатък,gsm_gps=ДА,gsm_gpu=Adreno 530,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=2160p@30fps, 1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=161 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616005-rozov,5.0000,616005-Розов
616006-Бял,,"color=Бял,filter_sim=1,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=129 x 65 x 9.5 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=4.6"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=135 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=6-ядрен",616006-bjal,5.0000,616006-Бял
616006-Син,,"color=Син,filter_sim=1,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=129 x 65 x 9.5 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=4.6"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=135 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=6-ядрен",616006-sin,5.0000,616006-Син
616006-Черен,,"color=Черен,filter_sim=1,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=129 x 65 x 9.5 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=4.6"",gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging (Quick Charge 3.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 4.5"" до 4.99"",gsm_filter_weight=от 121 до 140 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=135 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=6-ядрен",616006-cheren,5.0000,616006-Черен
616007-Черен,,"color=Черен,filter_sim=2,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6755 Helio P10,gsm_dimensions=164 x 79 x 8.4 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=6"",gsm_display_type=IPS LCD,gsm_extras= - DivX/MP4/H.264 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T860MP2,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, HDR,gsm_warranty=24 месеца,gsm_weight=202 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",616007-cheren,5.0000,616007-Черен
616007-Бял,,"color=Бял,filter_sim=2,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6755 Helio P10,gsm_dimensions=164 x 79 x 8.4 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=6"",gsm_display_type=IPS LCD,gsm_extras= - DivX/MP4/H.264 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T860MP2,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, HDR,gsm_warranty=24 месеца,gsm_weight=202 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",616007-bjal,5.0000,616007-Бял
616007-Златист,,"color=Златист,filter_sim=2,gsm_battery=Li-Ion 2700 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6755 Helio P10,gsm_dimensions=164 x 79 x 8.4 mm,gsm_display_resolution=1080 x 1920 px,gsm_display_size=6"",gsm_display_type=IPS LCD,gsm_extras= - DivX/MP4/H.264 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=над 5.5"",gsm_filter_weight=над 180 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T860MP2,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow), planned upgrade to v7.0 (Nougat),gsm_processor=Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, HDR,gsm_warranty=24 месеца,gsm_weight=202 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=8-ядрен",616007-zlatist,5.0000,616007-Златист
616008-Черен,,"color=Черен,filter_sim=2,gsm_battery=Li-Po 2300 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6735,gsm_dimensions=144 x 69 x 8.2 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5"",gsm_display_type=IPS,gsm_extras= - DivX/MP4/H.264 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T720MP2,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0 (Marshmallow),gsm_processor=Quad-core 1.3 GHz Cortex-A53,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=147 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616008-cheren,5.0000,616008-Черен
616008-Бял,,"color=Бял,filter_sim=2,gsm_battery=Li-Po 2300 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=13 MP,gsm_camera_other=CMOS,gsm_chipset=Mediatek MT6735,gsm_dimensions=144 x 69 x 8.2 mm,gsm_display_resolution=720 x 1280 px,gsm_display_size=5"",gsm_display_type=IPS,gsm_extras= - DivX/MP4/H.264 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=oт 2001 до 2500 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|FM радио,gsm_gps=ДА,gsm_gpu=Mali-T720MP2,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=16 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0 (Marshmallow),gsm_processor=Quad-core 1.3 GHz Cortex-A53,gsm_ram=2 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps,gsm_warranty=24 месеца,gsm_weight=147 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616008-bjal,5.0000,616008-Бял
616002-Черен,"<ul class=""short-description-list smartphone""><li class=""display-size"">5''</li><li class=""processor"">Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","color=Черен,filter_sim=2,gsm_battery=Li-Ion 2620 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=143 x 69 x 7.7 mm ,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=153 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616002-cheren,5.0000,616002-Черен
616002-Бял,"<ul class=""short-description-list smartphone""><li class=""display-size"">5''</li><li class=""processor"">Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","color=Бял,filter_sim=2,gsm_battery=Li-Ion 2620 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=143 x 69 x 7.7 mm ,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=153 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616002-bjal,5.0000,616002-Бял
616002-Златист,"<ul class=""short-description-list smartphone""><li class=""display-size"">5''</li><li class=""processor"">Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72)</li><li class=""memory"">3 GB</li><li class=""hdd"">32 GB</li></ul>","color=Златист,filter_sim=2,gsm_battery=Li-Ion 2620 mAh,gsm_bluetooth=ДА,gsm_camera_light=LED,gsm_camera_mp=20 MP,gsm_camera_other=CMOS,gsm_chipset=Qualcomm MSM8956 Snapdragon 650,gsm_dimensions=143 x 69 x 7.7 mm ,gsm_display_resolution=1080 x 1920 px,gsm_display_size=5'',gsm_display_type=IPS LCD,gsm_extras= - Fast battery charging: 60% in 30 min (Quick Charge 2.0) - Xvid/MP4/H.265 player - MP3/eAAC+/WAV/Flac player - Document viewer - Photo/video editor,gsm_filter_battery=от 2501 до 3000 mAh,gsm_filter_displaysize=от 5"" до 5.49"",gsm_filter_weight=от 141 до 160 g,gsm_filter_yes_no=4G|Слот за допълнителна памет|Подходящ за бизнес|2 СИМ карти|Сензор за отпечатък|FM радио,gsm_gps=ДА,gsm_gpu=Adreno 510,gsm_infrared=НЕ,gsm_manufacturer=Sony,gsm_memory=32 GB,gsm_network=GSM 850/900/1800/1900,gsm_os=Android OS, v6.0.1 (Marshmallow),gsm_processor=Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),gsm_ram=3 GB,gsm_usb=ДА microUSB,gsm_video=1080p@30fps, 1080p@60fps,gsm_warranty=24 месеца,gsm_weight=153 g,gsm_wifi=802.11b/g/n,gsm_year_release=2016,operacionna_sistema_filt_r=Android,procesor_filt_r=4-ядрен",616002-zlatist,5.0000,616002-Златист
