sku;store_view_code;name;price;product_type;attribute_set_code;product_websites;qty;product_online;tax_class_name;visibility;is_in_stock;categories;short_description;url_key;meta_title;meta_description;weight;base_image;base_image_label;small_image;small_image_label;thumbnail_image;thumbnail_image_label;hdd_razmer_filt_r_laptop;laptop_battery;laptop_cpu_filter;laptop_color;laptop_dimensions;laptop_display_info;laptop_display_resolution;laptop_display_size;laptop_gpu;laptop_gpu_memory;laptop_hdd_size;laptop_optical;laptop_os_filter;laptop_other_info;laptop_ports;laptop_processor;laptop_ram;laptop_ram_info;laptop_sound;laptop_warranty;laptop_weight;laptop_wifi;gsm_manufacturer;laptop_yes_no
NP.MSP11.007;;Acer Predator Gaming Mousepad PM720;58.9;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor"></li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">500 GB</li></div><div class="col-md-2"><li class="battery"></li></div></div></ul>;Acer-Predator-Gaming-Mousepad-PM720-top-cena-na-izplashtane;Acer Predator Gaming Mousepad PM720 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer Predator Gaming Mousepad PM720 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image459.jpg;Acer Predator Gaming Mousepad PM720 топ цена на изплащане;image459.jpg;Acer Predator Gaming Mousepad PM720 топ цена на изплащане;image459.jpg;Acer Predator Gaming Mousepad PM720 топ цена на изплащане;401-600 GB;;;Черен;;;1366x768;15.6 inch (39.62 cm);No info;No info;500 GB;X;MS-Dos;Предназначен за: &#1052 &#1080 &#1096 &#1082 &#1080 <br>Х-ка 3: Sized for even the most hard-core player  every element of the pad was developed to give the best gaming experience possible.<br>Х-ка 2: Crafted to meet the standards of professional gamers  the Predator Gaming Mousepad was built to surprise you in all the right ways.<br>;;;4 GB;No Info;Audio Combo Jack;24 месеца;2;No Info;ACER;Четец за карти
80SR00MYBM;;Lenovo IdeaPad 510 15.6;1099.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i3</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">4-cell up to</li></div></div></ul>;Lenovo-IdeaPad-510-15.6-top-cena-na-izplashtane148;Lenovo IdeaPad 510 15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo IdeaPad 510 15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image460.jpg;Lenovo IdeaPad 510 15.6 топ цена на изплащане;image460.jpg;Lenovo IdeaPad 510 15.6 топ цена на изплащане;image460.jpg;Lenovo IdeaPad 510 15.6 топ цена на изплащане;801-1000 GB;4-cell up to 4 hours;Intel Core i3;Черен;;FullHD IPS Antiglar;Full HD (1920x1080);15.6 inch (39.62 cm);NVIDIA® GeForce® 940MX 4GB GDDR5;No info;1000 GB;DVD;MS-Dos;Слотове за памет: 2<br>Уебстраница: http://shop.lenovo.com/us/en/laptops/ideapad/500-series/510-15-inch/<br>Максимален обем: 16384<br>Име на операционната система: DOS<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: IdeaPad 510<br>Видео: nVidia GeForce<br>Изход VGA: Yes<br>Наименование на процесора: Intel® Core™ i3-6006U Processor 2.0GHz<br>LAN: 10/100/1000<br>USB 2.0: 1<br>Твърд диск Тип: HDD<br>;RJ-45 (LAN): Yes;Intel Core i3;8 GB;DDR4;Audio Combo Jack;2 години;2;802 11a/c;Lenovo;Bluetooth|Камера|Четец за карти|USB 3.0|RJ-45 порт
80X200H9BM;;Lenovo IdeaPad 520s 14;1529.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">14.0 inch (35.56 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i5</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">256 GB</li></div><div class="col-md-2"><li class="battery">12 hours</li></div></div></ul>;Lenovo-IdeaPad-520s-14-top-cena-na-izplashtane149;Lenovo IdeaPad 520s 14 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo IdeaPad 520s 14 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;1.7;image461.jpg;Lenovo IdeaPad 520s 14 топ цена на изплащане;image461.jpg;Lenovo IdeaPad 520s 14 топ цена на изплащане;image461.jpg;Lenovo IdeaPad 520s 14 топ цена на изплащане;200-400 GB;12 hours;Intel Core i5;Черен;327.4 x 236.5 x 19.33 mm;uot  IPS Full HD;Full HD (1920x1080);14.0 inch (35.56 cm);NVIDIA® GeForce® 940MX 2GB GDDR5;No info;256 GB;X;MS-Dos;Слотове за памет: 1<br>Уебстраница: http://www3.lenovo.com/au/en/deals/current-offers/warehouse-sale/Notebook-IP-520S-14IKB-I5-8G-256G-10H/p/80X20073AU<br>USB-C: 1<br>Име на операционната система: DOS<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: IdeaPad 520s<br>Видео: nVidia GeForce<br>Свободни слотове за памет: 0<br>Наименование на процесора: Intel® Core™ i5-7200U up to 3.1GHz<br>USB 2.0: 1<br>Твърд диск Тип: SSD<br>;Micr/ line in  Speaker / out: Yes;Intel Core i5;8 GB;DDR4;Audio Combo Jack;2 години;1.7;802 11a/c;Lenovo;Bluetooth|Камера|Четец за карти|USB 3.0
90NB0H21-M00460;;Asus Flip TP401CA-BZ021T 90NB0H21-M00460;1269.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ASUS;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">14.0 inch (35.56 cm)</li></div><div class="col-md-2"><li class="processor"></li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">128 GB</li></div><div class="col-md-2"><li class="battery">39WHrs  2S1P  2-cell</li></div></div></ul>;Asus-Flip-TP401CA-BZ021T-90NB0H21-M00460-top-cena-na-izplashtane;Asus Flip TP401CA-BZ021T 90NB0H21-M00460 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Asus Flip TP401CA-BZ021T 90NB0H21-M00460 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image462.jpg;Asus Flip TP401CA-BZ021T 90NB0H21-M00460 топ цена на изплащане;image462.jpg;Asus Flip TP401CA-BZ021T 90NB0H21-M00460 топ цена на изплащане;image462.jpg;Asus Flip TP401CA-BZ021T 90NB0H21-M00460 топ цена на изплащане;под 200 GB;39WHrs  2S1P  2-cell Li-ion  33W AC Adapter;;Сребрист;;Glare;1366x768;14.0 inch (35.56 cm);Intel HD Graphics;No info;128 GB;X;MS-Dos;Web камера  MP: VGA web camera<br>Серия: Flip<br>Windows OS: yes<br>Памет  тип: LPDDR3<br>Тегло  kg: 1.50 kg<br>Твърд диск  тип: eMMC<br>Софтуер: Windows 10 (64-bit)<br>Звук: Built-in speaker  Built-in microphone<br>;1 USB3.1 Type C (Gen 1)  1 Micro USB2.0 HDMI порт: micro HDMI;Intel Core M3-7Y30 2.60 GHz  4 MB cache;4 GB;No Info;1 Headphone-out &amp  Audio-in Combo Jack;24 месеца;2;802.11ac;ASUS;Bluetooth|Четец за карти|Сензорен екран
80XR00D3BM;;Lenovo IdeaPad 320 15.6;629.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/Lenovo;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Pentium</li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">up to 5</li></div></div></ul>;Lenovo-IdeaPad-320-15.6-top-cena-na-izplashtane150;Lenovo IdeaPad 320 15.6 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Lenovo IdeaPad 320 15.6 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2.2;image463.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image463.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;image463.jpg;Lenovo IdeaPad 320 15.6 топ цена на изплащане;801-1000 GB;up to 5 hours;Intel Pentium;Сив;;FHD anti-glare;1366x768;15.6 inch (39.62 cm);Intel® HD Graphics;No info;1000 GB;DVD;MS-Dos;USB-C: 1<br>Име на операционната система: DOS<br>Изход HDMI: Yes<br>Резолюция на екрана: 1920 х 1080 Pixels<br>Номер на модела: IdeaPad 320<br>Видео: Intel HD Graphics<br>Наименование на процесора: Intel® Pentium® N4200 (2M Cache  up to 2.5 GHz)<br>LAN: 10/100/1000<br>Твърд диск Тип: HDD<br>;RJ-45 (LAN): Yes Micr/ line in  Speaker / out: Yes;Intel Pentium;4 GB;DDR3L 1600;Audio Combo Jack;2 години;2.2;802 11a/c;Lenovo;Bluetooth|Камера|Четец за карти|USB 3.0|RJ-45 порт
Z9G72AW;;Hewlett Packard HP EliteBook 840;2339.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/HP;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">14.0 inch (35.56 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i5</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">500 GB</li></div><div class="col-md-2"><li class="battery">3-cell</li></div></div></ul>;Hewlett-Packard-HP-EliteBook-840-top-cena-na-izplashtane151;Hewlett Packard HP EliteBook 840 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Hewlett Packard HP EliteBook 840 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;1.48;image464.jpg;Hewlett Packard HP EliteBook 840 топ цена на изплащане;image464.jpg;Hewlett Packard HP EliteBook 840 топ цена на изплащане;image464.jpg;Hewlett Packard HP EliteBook 840 топ цена на изплащане;401-600 GB;3-cell;Intel Core i5;Черен;237 x 338 x 19;LED-backlit HD anti-glare;1366x768;14.0 inch (35.56 cm);Intel® HD Graphics 620;No info;500 GB;W/o optical drive;Windows 10;Слотове за памет: 2<br>Изход Display port: Yes<br>USB-C: 1<br>Максимален обем: 16384<br>Име на операционната система: Microsoft® Windows® 10 Pro (64 bit)<br>Резолюция на екрана: 1366 x 768 Pixels<br>Номер на модела: EliteBook 840<br>Видео: Intel HD Graphics<br>Слот за SSD: None<br>Чипсет: Integrated with the CPU<br>Изход VGA: Yes<br>Dock connector: Yes<br>FingerPrint четец: Yes<br>Опция сигурност: TPM 2.0<br>Наименование на процесора: Intel® Core™ i5-7300U<br>LAN: 10/100/1000<br>Твърд диск Тип: HDD<br>;RJ-45 (LAN): Yes RJ-11 (модем): No Micr/ line in  Speaker / out: Yes;Intel Core i5;8 GB;DDR4;Audio Combo Jack;3 години;1.48;802.11a/b/g/n;HP;Bluetooth|Камера|Четец за карти|Сензор за отпечатък|USB 3.0|RJ-45 порт
NH.Q1EEX.020;;Acer Predator GX9-792 NH.Q1EEX.020;5989.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">17.3 inch (43.94 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">32 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">88 Wh 6000</li></div></div></ul>;Acer-Predator-GX9-792-NH.Q1EEX.020-top-cena-na-izplashtane;Acer Predator GX9-792 NH.Q1EEX.020 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer Predator GX9-792 NH.Q1EEX.020 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image465.jpg;Acer Predator GX9-792 NH.Q1EEX.020 топ цена на изплащане;image465.jpg;Acer Predator GX9-792 NH.Q1EEX.020 топ цена на изплащане;image465.jpg;Acer Predator GX9-792 NH.Q1EEX.020 топ цена на изплащане;801-1000 GB;88 Wh 6000 mAh 14.8 V 8-cell Li-ion battery pack;Intel Core i7;Черен;;Anti-Glare (Acer ComfyView);Full HD (1920x1080);17.3 inch (43.94 cm);nVidia GeForce GTX 1080;8192MB DDR5;1000 GB;X;MS-Dos;Web камера  MP: HD webcam<br>Памет  слотове: 4 Slots  up to 64GB<br>Серия: Predator<br>Сигурност: Kensington Lock Slot<br>M.2 слот: yes<br>Чипсет: Intel HM175 Mobile PCH chipset<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 4.20 kg<br>Мрежа: Gigabit Ethernet<br>Твърд диск  тип: SSD&amp SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Софтуер: Windows 10<br>Display порт: DisplayPort<br>Звук: Four built-in stereo speakers with subwoofer<br>;4 USB 3.0  1 USB 3.1 Type-C HDMI порт: HDMI;Intel Core i7-7820HK 2.90 GHz  8 MB cache;32 GB;No Info;Headphone/speaker jack;24 месеца;2;802.11ac;ACER;Bluetooth|Четец за карти|Подсветка на клавиатурата
90NB0E83-M02980;;Asus X541NA-GO206 90NB0E83-M02980;539.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ASUS;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Celeron</li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">36WHrs  3S1P  3-cell</li></div></div></ul>;Asus-X541NA-GO206-90NB0E83-M02980-top-cena-na-izplashtane;Asus X541NA-GO206 90NB0E83-M02980 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Asus X541NA-GO206 90NB0E83-M02980 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image466.jpg;Asus X541NA-GO206 90NB0E83-M02980 топ цена на изплащане;image466.jpg;Asus X541NA-GO206 90NB0E83-M02980 топ цена на изплащане;image466.jpg;Asus X541NA-GO206 90NB0E83-M02980 топ цена на изплащане;801-1000 GB;36WHrs  3S1P  3-cell Li-ion Battery Pack;Intel Celeron;Сребрист;;Glare;1366x768;15.6 inch (39.62 cm);Intel HD Graphics;No info;1000 GB;8X Super Multi with Double Layer;MS-Dos;Web камера  MP: VGA web camera<br>Серия: X series<br>VGA конектор: VGA<br>Памет  тип: DDR3L<br>Тегло  kg: 2.00 kg<br>Мрежа: 10/100 Mbps<br>Твърд диск  тип: SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Софтуер: Linux<br>Звук: Built-in speaker  Built-in microphone<br>;1 USB 2.0  1 USB 3.0  1 USB3.1 Type C (gen 1) HDMI порт: HDMI;Intel Celeron N3350 1.10 GHz  2 MB cache;4 GB;No Info;1 Headphone-out &amp  Audio-in Combo Jack;24 месеца;2;802.11bgn;ASUS;Bluetooth|Четец за карти
N016VN5568EMEA01;;Dell Vostro 5568;1349.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/DELL;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i5</li></div><div class="col-md-2"><li class="memory">4 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">42WHr  3-Cell Battery</li></div></div></ul>;Dell-Vostro-5568-top-cena-na-izplashtane152;Dell Vostro 5568 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Dell Vostro 5568 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image467.jpg;Dell Vostro 5568 топ цена на изплащане;image467.jpg;Dell Vostro 5568 топ цена на изплащане;image467.jpg;Dell Vostro 5568 топ цена на изплащане;801-1000 GB;42WHr  3-Cell Battery (Integrated)  65 Watt AC Adapter;Intel Core i5;Син;;Anti-Glare;1366x768;15.6 inch (39.62 cm);NVIDIA GeForce 940MX;2048MB GDDR5;1000 GB;X;MS-Dos;Web камера  MP: Integrated 720p HD camera with microphones<br>Памет  слотове: Up to 32GB  2 SODIMM slots<br>Серия: Vostro 5568<br>Сигурност: Noble Lock Slot<br>M.2 слот: yes<br>Четец на пръстов отпечатък: Fingerprint Reader<br>VGA конектор: VGA<br>Памет  тип: DDR4<br>Тегло  kg: 1.98 kg<br>Мрежа: Gigabit Ethernet<br>Твърд диск  тип: SATA<br>Ethernet (RJ-45) порт: RJ-45<br>Софтуер: Ubuntu Linux 16.04<br>Звук: Waves MaxxAudio Pro<br>;2 USB 3.0  1 USB 3.0 with PowerShare  1 USB 2.0 HDMI порт: HDMI out;Intel Core i5-7200U 2.50 GHz  3 MB cache;4 GB;No Info;Combo jack (headset/mic);24 месеца;2;802.11ac;DELL;Bluetooth|Четец за карти|Подсветка на клавиатурата
90NB0EI1-M05460;;Asus Zenbook 3 UX490UA Deluxe;3489.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ASUS;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">14.0 inch (35.56 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i7</li></div><div class="col-md-2"><li class="memory">16 GB</li></div><div class="col-md-2"><li class="hdd">512 GB</li></div><div class="col-md-2"><li class="battery">46Wh 4-cell lithium-polymer</li></div></div></ul>;Asus-Zenbook-3-UX490UA-Deluxe-top-cena-na-izplashtane153;Asus Zenbook 3 UX490UA Deluxe на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Asus Zenbook 3 UX490UA Deluxe още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image468.jpg;Asus Zenbook 3 UX490UA Deluxe топ цена на изплащане;image468.jpg;Asus Zenbook 3 UX490UA Deluxe топ цена на изплащане;image468.jpg;Asus Zenbook 3 UX490UA Deluxe топ цена на изплащане;401-600 GB;46Wh 4-cell lithium-polymer battery  65W USB-C power adapter;Intel Core i7;Син;;Glare;Full HD (1920x1080);14.0 inch (35.56 cm);Intel HD Graphics 620;No info;512 GB;X;MS-Dos;Web камера  MP: VGA Web Camera<br>Докинг конектор: Mini Dock (HDMI  USB + USB typeC)<br>Серия: UX series<br>Четец на пръстов отпечатък: Fingerprint Reader<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 1.10 kg<br>Твърд диск  тип: SSD<br>Разширителен порт: 2 Thunderbolt 3 USB-C with support for: Charging  DisplayPort (Dual 4K UHD external displays)  Thunderbolt (up to 40 Gbps  8 times faster than USB 3.0)  USB 3.1 Gen 2 (up to 10 Gbps  20 times faster than USB 2.0)<br>Софтуер: Windows 10 Pro<br>Звук: Quad-speaker ASUS SonicMaster Premium stereo audio system with surround-sound effects  Harman Kardon-certified<br>;1 USB 3.1 Gen 1 USB-C with support for: Charging  Data transfer (up to 5 Gbps);Intel Core i7-7500U 2.70 GHz  4 MB cache;16 GB;No Info;Headphone;24 месеца;2;802.11ac Wi-Fi  IEEE 802.11 a/b/g/n compatible;ASUS;Bluetooth|Четец за карти
NH.Q2YEX.002;;Acer Aspire Nitro Spin NH.Q2YEX.002;2199.0;simple;Лаптопи;base;1;1;Taxable Goods;Catalog, Search;1;Главна директория,Главна директория/Лаптопи,Главна директория/Лаптопи/ACER;<ul class="short-description-list smartphone"><div class="row"><div class="col-md-2 col-md-offset-1"><li class="display-size">15.6 inch (39.62 cm)</li></div><div class="col-md-2"><li class="processor">Intel Core i5</li></div><div class="col-md-2"><li class="memory">8 GB</li></div><div class="col-md-2"><li class="hdd">1000 GB</li></div><div class="col-md-2"><li class="battery">4-cell Li-Ion 3320</li></div></div></ul>;Acer-Aspire-Nitro-Spin-NH.Q2YEX.002-top-cena-na-izplashtane;Acer Aspire Nitro Spin NH.Q2YEX.002 на топ цена и на изплащане от Примиъм Мобайл ЕООД :: ревюта, характеристики, снимки;Можете да вземете Acer Aspire Nitro Spin NH.Q2YEX.002 още днес на топ цена и на изплащане с минимално оскъпяване и светкавично одобрение от PremiumMobile.bg. Бърза доставка на следващия ден и любезно обслужване.;2;image469.jpg;Acer Aspire Nitro Spin NH.Q2YEX.002 топ цена на изплащане;image469.jpg;Acer Aspire Nitro Spin NH.Q2YEX.002 топ цена на изплащане;image469.jpg;Acer Aspire Nitro Spin NH.Q2YEX.002 топ цена на изплащане;801-1000 GB;4-cell Li-Ion 3320 mAh;Intel Core i5;Черен;;Glare;Full HD (1920x1080);15.6 inch (39.62 cm);nVidia GeForce GTX 1050;4096MB DDR5;1000 GB;X;MS-Dos;Web камера  MP: HD Cam<br>Серия: Aspire Nitro Spin<br>Windows OS: yes<br>Памет  тип: DDR4<br>Тегло  kg: 2.20 kg<br>Твърд диск  тип: SSD&amp SATA<br>Софтуер: Windows 10 Home 64bit<br>Звук: 2 Speakers Stereo<br>;1 USB 2.0  2 USB 3.0  1 USB 3.1 Gen 1 HDMI порт: HDMI;Intel Core i5-8250U 1.60 GHz  6 MB cache;8 GB;No Info;1 Headphone/Microphone Combo;24 месеца;2;IEEE 802.11ac;ACER;Bluetooth|Четец за карти|Сензорен екран|Подсветка на клавиатурата
